ReportCardYear,DistrictNm,SchoolNm,SCHOOLID,SCHOOLTYPECD,StudentsinPoverty_PctCurrYr,StudentsinPoverty_PctLastYr,TCHSALARY_AvgCurrYr,TCHSALARY_AvgLastYr,ExpendforInstruct_PctCurrYr,ExpendforInstruct_PctLastYr,ExpendforTchSalaries_PctCurrYr,ExpendforTchSalaries_PctLastYr,AdminSalary_CurrYr,AdminSalary_LastYr,StateLocalPersonnelPPE_CurrYr,StateLocalPersonnelPPE_LastYr,FedPersonnelPPE_CurrYr,FedPersonnelPPE_LastYr,StateLocalNonPersPPE_CurrYr,StateLocalNonPersPPE_LastYr,FederalNonPersonnelPPE_CurrYr,FederalNonPersonnelPPE_LastYr,TotalStateLocalPPE_CurrYr,TotalStateLocalPPE_LastYr,TotalFederalPPE_CurrYr,TotalFederalPPE_LastYr,TotalPPE_CurrYr,TotalPPE_LastYr
2019,Anderson District 4,Townville Elementary,0404036,E,68.03,65.8,"$55,624","$56,090",,,,,"$91,278","$87,522","$10,005",N/A,$520,N/A,"$2,741",N/A,$101,N/A,"$12,746",N/A,$621,N/A,"$13,367",
2019,Anderson District 4,Mount Lebanon Elementary School,0404037,E,53.22,50.6,"$47,583","$47,659",,,,,"$91,278","$87,522","$7,088",N/A,$30,N/A,"$1,689",N/A,$17,N/A,"$8,778",N/A,$47,N/A,"$8,825",
2019,Anderson District 4,Anderson District 4,0404999,D,61.15,60.6,"$50,286","$50,255",$58,$56,$53,$53,"$91,278","$87,522","$8,618",N/A,$390,N/A,"$2,094",N/A,$73,N/A,"$10,712",N/A,$464,N/A,"$11,176","$11,935"
2019,Anderson School District Five,T. L. Hanna High School,0405038,H,41.79,43.9,"$48,837","$48,641",,,,,"$91,965","$90,473","$6,153",N/A,$315,N/A,"$1,153",N/A,$271,N/A,"$7,305",N/A,$586,N/A,"$7,891",
2019,Anderson School District Five,Mccants  Middle School/Anderson School District Five,0405040,M,53.35,53.1,"$48,173","$49,955",,,,,"$91,965","$90,473","$7,786",N/A,$451,N/A,"$1,637",N/A,$325,N/A,"$9,423",N/A,$776,N/A,"$10,199",
2019,Anderson School District Five,Centerville Elementary School,0405044,E,75.14,72.8,"$47,617","$48,720",,,,,"$91,965","$90,473","$6,320",N/A,$404,N/A,$880,N/A,$305,N/A,"$7,199",N/A,$709,N/A,"$7,909",
2019,Anderson School District Five,Concord Elementary School,0405045,E,47.4,51.5,"$50,989","$54,144",,,,,"$91,965","$90,473","$7,453",N/A,$383,N/A,$879,N/A,$284,N/A,"$8,331",N/A,$667,N/A,"$8,998",
2019,Anderson School District Five,Homeland Park Primary School,0405047,P,94.26,94.0,"$47,774","$46,744",,,,,"$91,965","$90,473","$7,175",N/A,"$1,141",N/A,"$1,001",N/A,$835,N/A,"$8,176",N/A,"$1,976",N/A,"$10,151",
2019,Anderson School District Five,Westside High School,0405048,H,69.11,68.0,"$47,478","$47,653",,,,,"$91,965","$90,473","$6,364",N/A,$399,N/A,"$1,216",N/A,$343,N/A,"$7,580",N/A,$743,N/A,"$8,322",
2019,Anderson School District Five,Nevitt Forest Elementary School,0405050,E,93.19,88.6,"$45,530","$44,553",,,,,"$91,965","$90,473","$6,893",N/A,"$1,080",N/A,$973,N/A,$833,N/A,"$7,866",N/A,"$1,913",N/A,"$9,779",
2019,Anderson School District Five,New Prospect Elementary School,0405051,E,88.11,85.0,"$47,577","$46,343",,,,,"$91,965","$90,473","$6,839",N/A,"$1,057",N/A,$923,N/A,$828,N/A,"$7,762",N/A,"$1,885",N/A,"$9,647",
2019,Anderson School District Five,Varennes Elementary School,0405055,E,92.95,95.0,"$45,889","$44,193",,,,,"$91,965","$90,473","$6,462",N/A,"$1,040",N/A,"$1,013",N/A,$713,N/A,"$7,475",N/A,"$1,754",N/A,"$9,229",
2019,Anderson School District Five,Whitehall Elementary School,0405059,E,83.98,82.4,"$46,691","$45,347",,,,,"$91,965","$90,473","$6,720",N/A,"$1,004",N/A,$966,N/A,$656,N/A,"$7,686",N/A,"$1,660",N/A,"$9,346",
2019,Anderson School District Five,Calhoun Academy Of The Arts,0405060,E,74.23,73.3,"$48,244","$49,968",,,,,"$91,965","$90,473","$7,148",N/A,$377,N/A,$963,N/A,$328,N/A,"$8,111",N/A,$705,N/A,"$8,816",
2019,Anderson School District Five,Midway Elementary School,0405061,E,38.5,38.0,"$51,786","$51,569",,,,,"$91,965","$90,473","$7,351",N/A,$538,N/A,$961,N/A,$248,N/A,"$8,312",N/A,$787,N/A,"$9,099",
2019,Anderson School District Five,Mclees Elementary,0405062,E,71.56,70.3,"$50,298","$48,482",,,,,"$91,965","$90,473","$7,102",N/A,$553,N/A,$842,N/A,$299,N/A,"$7,943",N/A,$852,N/A,"$8,795",
2019,Anderson School District Five,Robert Anderson Middle School,0405063,M,78.31,75.0,"$50,836","$50,230",,,,,"$91,965","$90,473","$6,863",N/A,$756,N/A,$932,N/A,$492,N/A,"$7,795",N/A,"$1,249",N/A,"$9,044",
2019,Anderson School District Five,Glenview Middle School,0405064,M,55.73,51.6,"$50,662","$49,297",,,,,"$91,965","$90,473","$7,382",N/A,$556,N/A,"$1,014",N/A,$359,N/A,"$8,395",N/A,$915,N/A,"$9,310",
2019,Anderson School District Five,Southwood Academy Of The Arts,0405065,M,54.67,45.0,"$49,241","$49,490",,,,,"$91,965","$90,473","$9,772",N/A,$444,N/A,"$1,340",N/A,$339,N/A,"$11,112",N/A,$783,N/A,"$11,895",
2019,Anderson School District Five,North Pointe Elementary School,0405066,E,42.31,41.9,"$48,576","$49,444",,,,,"$91,965","$90,473","$7,131",N/A,$500,N/A,"$1,014",N/A,$275,N/A,"$8,145",N/A,$774,N/A,"$8,920",
2019,Anderson School District Five,Anderson Five Charter School,0405601,H,48.53,48.1,"$55,712","$57,410",,,,,"$91,965","$90,473","$8,538",N/A,$141,N/A,"$1,268",N/A,$109,N/A,"$9,806",N/A,$251,N/A,"$10,057",
2019,Anderson School District Five,Anderson School District Five,0405999,D,65.4,64.4,"$49,155","$48,777",$53,$54,$48,$52,"$91,965","$90,473","$7,166",N/A,$614,N/A,"$1,081",N/A,$406,N/A,"$8,246",N/A,"$1,020",N/A,"$9,267","$9,477"
2019,Bamberg School District 1,Bamberg-Ehrhardt High School,0501001,H,68.38,68.7,"$45,245","$47,493",,,,,"$80,535","$77,296","$9,077",N/A,$890,N/A,"$1,712",N/A,$414,N/A,"$10,789",N/A,"$1,304",N/A,"$12,092",
2019,Bamberg School District 1,Bamberg-Ehrhardt Middle School,0501002,M,77,79.4,"$48,807","$48,307",,,,,"$80,535","$77,296","$9,713",N/A,$629,N/A,"$1,594",N/A,$499,N/A,"$11,307",N/A,"$1,128",N/A,"$12,435",
2019,Bamberg School District 1,Richard Carroll Elementary School,0501006,E,84.19,83.7,"$48,500","$47,780",,,,,"$80,535","$77,296","$6,799",N/A,"$1,275",N/A,"$1,083",N/A,$518,N/A,"$7,882",N/A,"$1,794",N/A,"$9,676",
2019,Bamberg School District 1,Bamberg School District 1,0501999,D,78.54,78.6,"$47,692","$47,769",$54,$53,$48,$51,"$80,535","$77,296","$7,923",N/A,"$1,062",N/A,"$1,349",N/A,$484,N/A,"$9,272",N/A,"$1,546",N/A,"$10,818","$12,178"
2019,Bamberg School District 2,Denmark-Olar High School,0502007,H,91.52,87.9,"$50,318","$48,875",,,,,"$79,075","$78,822","$12,958",N/A,"$1,246",N/A,"$2,761",N/A,"$1,052",N/A,"$15,718",N/A,"$2,298",N/A,"$18,017",
2019,Bamberg School District 2,Denmark-Olar Middle School,0502008,M,90.24,90.7,"$43,775","$47,829",,,,,"$79,075","$78,822","$9,063",N/A,"$1,953",N/A,"$2,165",N/A,"$1,920",N/A,"$11,228",N/A,"$3,873",N/A,"$15,101",
2019,Bamberg School District 2,Denmark Olar Elementary School,0502010,E,94.17,94.3,"$41,988","$42,580",,,,,"$79,075","$78,822","$6,408",N/A,"$2,238",N/A,"$2,681",N/A,"$1,643",N/A,"$9,089",N/A,"$3,881",N/A,"$12,971",
2019,Bamberg School District 2,Bamberg School District 2,0502999,D,92.56,91.9,"$45,193","$45,990",$46,$46,$39,$41,"$79,075","$78,822","$8,629",N/A,"$1,928",N/A,"$2,583",N/A,"$1,560",N/A,"$11,213",N/A,"$3,488",N/A,"$14,701","$14,799"
2019,Barnwell School District 19,Blackville Hilda High School,0619001,H,89.56,85.9,"$51,322","$49,740",,,,,"$80,430","$82,789","$10,648",N/A,$610,N/A,"$5,397",N/A,$537,N/A,"$16,045",N/A,"$1,147",N/A,"$17,192",
2019,Barnwell School District 19,Macedonia Elementary-Middle School,0619003,E,92.34,89.5,"$46,266","$44,893",,,,,"$80,430","$82,789","$8,114",N/A,"$1,842",N/A,"$4,067",N/A,"$1,754",N/A,"$12,181",N/A,"$3,596",N/A,"$15,777",
2019,Barnwell School District 19,Macedonia Elementary-Middle School,0619003,M,92.34,89.5,"$46,266","$44,893",,,,,"$80,430","$82,789","$8,114",N/A,"$1,842",N/A,"$4,067",N/A,"$1,754",N/A,"$12,181",N/A,"$3,596",N/A,"$15,777",
2019,Barnwell School District 19,Barnwell School District 19,0619999,D,91.52,89.2,"$47,783","$46,335",$41,$42,$34,$37,"$80,430","$82,789","$9,096",N/A,"$1,203",N/A,"$3,882",N/A,"$1,123",N/A,"$12,978",N/A,"$2,326",N/A,"$15,304","$16,947"
2019,Williston School District 29,Williston-Elko High School,0629006,H,69.58,71.0,"$48,864","$46,973",,,,,"$81,916","$71,627","$9,115",N/A,$993,N/A,"$2,068",N/A,"$1,036",N/A,"$11,183",N/A,"$2,029",N/A,"$13,213",
2019,Williston School District 29,Kelly Edwards Elementary School,0629007,E,81.64,81.2,"$46,239","$45,747",,,,,"$81,916","$71,627","$7,334",N/A,"$1,331",N/A,"$1,487",N/A,$935,N/A,"$8,820",N/A,"$2,266",N/A,"$11,087",
2019,Williston School District 29,Williston -Elko Middle School,0629008,M,74,75.2,"$46,899","$48,444",,,,,"$81,916","$71,627","$9,095",N/A,$451,N/A,"$1,741",N/A,$248,N/A,"$10,836",N/A,$699,N/A,"$11,534",
2019,Williston School District 29,Williston School District 29,0629999,D,76.39,76.9,"$47,381","$46,797",$53,$52,$45,$48,"$81,916","$71,627","$8,259",N/A,"$1,029",N/A,"$1,715",N/A,$805,N/A,"$9,973",N/A,"$1,835",N/A,"$11,808","$12,353"
2019,Barnwell School District 45,Barnwell High School,0645009,H,67.41,68.2,"$49,726","$48,491",,,,,"$79,439","$74,891","$7,726",N/A,$684,N/A,"$1,778",N/A,$613,N/A,"$9,504",N/A,"$1,297",N/A,"$10,801",
2019,Barnwell School District 45,Guinyard-Butler Middle School,0645010,M,77.12,78.0,"$51,742","$50,111",,,,,"$79,439","$74,891","$8,822",N/A,$796,N/A,"$1,566",N/A,$626,N/A,"$10,388",N/A,"$1,422",N/A,"$11,810",
2019,Barnwell School District 45,Barnwell Primary,0645011,P,82.54,82.4,"$48,654","$48,539",,,,,"$79,439","$74,891","$6,838",N/A,"$2,010",N/A,"$1,643",N/A,$721,N/A,"$8,481",N/A,"$2,731",N/A,"$11,212",
2019,Barnwell School District 45,Barnwell Elementary School,0645012,E,75.88,75.1,"$46,051","$45,373",,,,,"$79,439","$74,891","$6,299",N/A,"$1,050",N/A,"$1,537",N/A,$630,N/A,"$7,836",N/A,"$1,680",N/A,"$9,516",
2019,Barnwell School District 45,Barnwell School District 45,0645999,D,76.04,75.9,"$48,958","$48,248",$54,$52,$45,$48,"$79,439","$74,891","$7,270",N/A,"$1,234",N/A,"$1,646",N/A,$656,N/A,"$8,916",N/A,"$1,890",N/A,"$10,805","$10,731"
2019,Beaufort County Schools,Lady's Island Middle School,0701001,M,66.97,63.2,"$53,298","$50,060",,,,,"$86,217","$85,357","$8,402",N/A,$200,N/A,"$3,234",N/A,$593,N/A,"$11,636",N/A,$793,N/A,"$12,429",
2019,Beaufort County Schools,Beaufort High School,0701002,H,50.84,49.8,"$53,551","$54,233",,,,,"$86,217","$85,357","$7,566",N/A,$379,N/A,"$2,036",N/A,$347,N/A,"$9,602",N/A,$726,N/A,"$10,329",
2019,Beaufort County Schools,Hilton Head Island High School,0701003,H,42.8,39.0,"$53,245","$52,890",,,,,"$86,217","$85,357","$7,657",N/A,$277,N/A,"$2,144",N/A,$387,N/A,"$9,800",N/A,$665,N/A,"$10,465",
2019,Beaufort County Schools,Battery Creek High School,0701004,H,67.41,64.0,"$52,289","$54,062",,,,,"$86,217","$85,357","$9,520",N/A,$751,N/A,"$3,152",N/A,$525,N/A,"$12,672",N/A,"$1,276",N/A,"$13,948",
2019,Beaufort County Schools,Beaufort Elementary School,0701008,E,80.25,77.6,"$54,389","$51,661",,,,,"$86,217","$85,357","$10,494",N/A,"$1,232",N/A,"$2,250",N/A,$976,N/A,"$12,744",N/A,"$2,209",N/A,"$14,953",
2019,Beaufort County Schools,Hilton Head Island Middle School,0701009,M,55.99,54.0,"$52,899","$50,828",,,,,"$86,217","$85,357","$7,115",N/A,$253,N/A,"$1,832",N/A,$400,N/A,"$8,947",N/A,$652,N/A,"$9,600",
2019,Beaufort County Schools,Broad River Elementary School,0701010,E,69.35,66.1,"$50,977","$50,371",,,,,"$86,217","$85,357","$9,653",N/A,$255,N/A,"$1,875",N/A,$784,N/A,"$11,528",N/A,"$1,039",N/A,"$12,567",
2019,Beaufort County Schools,Lady's Island Elementary,0701014,E,77.85,73.3,"$51,892","$50,209",,,,,"$86,217","$85,357","$9,242",N/A,$546,N/A,"$2,091",N/A,$810,N/A,"$11,333",N/A,"$1,356",N/A,"$12,689",
2019,Beaufort County Schools,Mossy Oaks Elementary School,0701015,E,74.76,72.1,"$55,982","$54,426",,,,,"$86,217","$85,357","$9,466",N/A,$775,N/A,"$1,928",N/A,$701,N/A,"$11,394",N/A,"$1,476",N/A,"$12,870",
2019,Beaufort County Schools,Port Royal Elementary School,0701016,E,72.44,67.6,"$47,751","$46,162",,,,,"$86,217","$85,357","$11,827",N/A,$585,N/A,"$2,714",N/A,$753,N/A,"$14,541",N/A,"$1,338",N/A,"$15,879",
2019,Beaufort County Schools,Michael C. Riley Early Childhood Center And Elementary School,0701017,E,74,70.9,"$50,216","$50,162",,,,,"$86,217","$85,357","$9,195",N/A,$712,N/A,"$1,955",N/A,$779,N/A,"$11,149",N/A,"$1,491",N/A,"$12,641",
2019,Beaufort County Schools,St. Helena Elementary School,0701020,E,92.58,90.2,"$47,932","$48,733",,,,,"$86,217","$85,357","$9,263",N/A,$659,N/A,"$2,740",N/A,"$1,018",N/A,"$12,002",N/A,"$1,677",N/A,"$13,679",
2019,Beaufort County Schools,Joseph Shanklin Elementary School,0701022,E,87.28,83.0,"$52,210","$50,729",,,,,"$86,217","$85,357","$9,770",N/A,$855,N/A,"$2,290",N/A,"$1,054",N/A,"$12,060",N/A,"$1,909",N/A,"$13,969",
2019,Beaufort County Schools,Whale Branch Elementary,0701023,E,94.07,91.4,"$50,056","$49,604",,,,,"$86,217","$85,357","$8,947",N/A,$973,N/A,"$2,780",N/A,"$1,013",N/A,"$11,727",N/A,"$1,987",N/A,"$13,714",
2019,Beaufort County Schools,Bluffton Elementary And Early Childhood Center,0701024,E,58.57,56.3,"$48,644","$47,950",,,,,"$86,217","$85,357","$8,582",N/A,$349,N/A,"$1,939",N/A,$455,N/A,"$10,521",N/A,$804,N/A,"$11,324",
2019,Beaufort County Schools,Coosa Elementary School,0701025,E,36.82,36.1,"$52,447","$55,884",,,,,"$86,217","$85,357","$8,359",N/A,$214,N/A,"$1,749",N/A,$397,N/A,"$10,108",N/A,$611,N/A,"$10,719",
2019,Beaufort County Schools,H.E. Mccracken Middle School,0701026,M,42.68,42.7,"$54,091","$53,082",,,,,"$86,217","$85,357","$7,720",N/A,$69,N/A,"$2,126",N/A,$416,N/A,"$9,846",N/A,$485,N/A,"$10,331",
2019,Beaufort County Schools,Whale Branch Middle School,0701027,M,89.3,84.6,"$47,905","$51,357",,,,,"$86,217","$85,357","$9,436",N/A,$737,N/A,"$3,045",N/A,$865,N/A,"$12,481",N/A,"$1,602",N/A,"$14,083",
2019,Beaufort County Schools,Beaufort Middle School,0701028,M,65.04,61.7,"$51,973","$51,197",,,,,"$86,217","$85,357","$9,594",N/A,$213,N/A,"$2,756",N/A,$502,N/A,"$12,350",N/A,$714,N/A,"$13,065",
2019,Beaufort County Schools,Okatie Elementary School,0701029,E,46.7,45.4,"$51,988","$50,760",,,,,"$86,217","$85,357","$8,295",N/A,$87,N/A,"$1,638",N/A,$424,N/A,"$9,933",N/A,$511,N/A,"$10,444",
2019,Beaufort County Schools,Bluffton High School,0701030,H,49.91,47.1,"$53,561","$53,255",,,,,"$86,217","$85,357","$7,758",N/A,$373,N/A,"$2,209",N/A,$375,N/A,"$9,968",N/A,$748,N/A,"$10,716",
2019,Beaufort County Schools,Hilton Head Island Early Childhood Center,0701031,P,74.88,71.0,"$53,927","$53,337",,,,,"$86,217","$85,357","$9,936",N/A,$184,N/A,"$2,239",N/A,$788,N/A,"$12,175",N/A,$972,N/A,"$13,146",
2019,Beaufort County Schools,Hilton Head Island School For The Creative Arts,0701032,E,60.24,59.6,"$53,210","$50,798",,,,,"$86,217","$85,357","$8,683",N/A,$599,N/A,"$1,725",N/A,$525,N/A,"$10,408",N/A,"$1,124",N/A,"$11,532",
2019,Beaufort County Schools,Hilton Head Island Elementary School,0701033,E,58.06,58.2,"$53,142","$50,798",,,,,"$86,217","$85,357","$8,216",N/A,$490,N/A,"$2,119",N/A,$550,N/A,"$10,335",N/A,"$1,040",N/A,"$11,374",
2019,Beaufort County Schools,Red Cedar Elementary School,0701034,E,65.59,65.7,"$50,090","$48,542",,,,,"$86,217","$85,357","$8,470",N/A,$447,N/A,"$1,775",N/A,$603,N/A,"$10,245",N/A,"$1,049",N/A,"$11,294",
2019,Beaufort County Schools,Bluffton Middle School,0701035,M,59.05,55.6,"$52,890","$50,890",,,,,"$86,217","$85,357","$8,135",N/A,$121,N/A,"$2,135",N/A,$520,N/A,"$10,270",N/A,$641,N/A,"$10,911",
2019,Beaufort County Schools,Whale Branch Early College High School,0701036,H,77.05,74.1,"$51,106","$51,478",,,,,"$86,217","$85,357","$9,909",N/A,$869,N/A,"$3,479",N/A,$723,N/A,"$13,388",N/A,"$1,592",N/A,"$14,980",
2019,Beaufort County Schools,Pritchardville Elementary School,0701037,E,40.63,41.7,"$48,814","$47,287",,,,,"$86,217","$85,357","$6,935",N/A,$74,N/A,"$1,463",N/A,$400,N/A,"$8,398",N/A,$474,N/A,"$8,872",
2019,Beaufort County Schools,River Ridge Academy,0701038,E,43.78,43.1,"$48,356","$49,348",,,,,"$86,217","$85,357","$6,900",N/A,$78,N/A,"$1,662",N/A,$346,N/A,"$8,562",N/A,$424,N/A,"$8,986",
2019,Beaufort County Schools,River Ridge Academy,0701038,M,43.78,43.1,"$48,356","$49,348",,,,,"$86,217","$85,357","$6,900",N/A,$78,N/A,"$1,662",N/A,$346,N/A,"$8,562",N/A,$424,N/A,"$8,986",
2019,Beaufort County Schools,May River High School,0701039,H,36.11,32.8,"$49,550","$48,988",,,,,"$86,217","$85,357","$6,807",N/A,$92,N/A,"$2,220",N/A,$424,N/A,"$9,027",N/A,$516,N/A,"$9,543",
2019,Beaufort County Schools,Robert Smalls International Academy,0701040,E,78.98,78.0,"$48,801","$47,949",,,,,"$86,217","$85,357","$8,381",N/A,$445,N/A,"$2,236",N/A,$916,N/A,"$10,616",N/A,"$1,361",N/A,"$11,977",
2019,Beaufort County Schools,Robert Smalls International Academy,0701040,M,78.98,78.0,"$48,801","$47,949",,,,,"$86,217","$85,357","$8,381",N/A,$445,N/A,"$2,236",N/A,$916,N/A,"$10,616",N/A,"$1,361",N/A,"$11,977",
2019,Beaufort County Schools,Riverview Charter School,0701601,E,37.92,36.4,"$51,829","$50,490",,,,,"$86,217","$85,357","$8,392",N/A,$372,N/A,"$3,302",N/A,$256,N/A,"$11,694",N/A,$628,N/A,"$12,322",
2019,Beaufort County Schools,Riverview Charter School,0701601,M,37.92,36.4,"$51,829","$50,490",,,,,"$86,217","$85,357","$8,392",N/A,$372,N/A,"$3,302",N/A,$256,N/A,"$11,694",N/A,$628,N/A,"$12,322",
2019,Beaufort County Schools,Beaufort County Schools,0701999,D,58.32,56.7,"$51,643","$51,017",$59,$58,$53,$55,"$86,217","$85,357","$8,385",N/A,$391,N/A,"$2,202",N/A,$549,N/A,"$10,587",N/A,$939,N/A,"$11,526","$11,146"
2019,Berkeley County School District,Stratford High School,0801001,H,52.56,48.8,"$53,237","$51,874",,,,,"$89,935","$84,370","$7,737",N/A,$454,N/A,"$1,280",N/A,$324,N/A,"$9,016",N/A,$778,N/A,"$9,794",
2019,Berkeley County School District,Berkeley High School,0801002,H,54.24,55.1,"$52,387","$51,322",,,,,"$89,935","$84,370","$6,936",N/A,$501,N/A,"$1,312",N/A,$204,N/A,"$8,248",N/A,$705,N/A,"$8,953",
2019,Berkeley County School District,Cross High School,0801006,H,82.53,83.0,"$50,147","$51,458",,,,,"$89,935","$84,370","$11,990",N/A,"$1,607",N/A,"$2,110",N/A,"$1,639",N/A,"$14,100",N/A,"$3,246",N/A,"$17,346",
2019,Berkeley County School District,Cross High School,0801006,M,82.53,83.0,"$50,147","$51,458",,,,,"$89,935","$84,370","$11,990",N/A,"$1,607",N/A,"$2,110",N/A,"$1,639",N/A,"$14,100",N/A,"$3,246",N/A,"$17,346",
2019,Berkeley County School District,Goose Creek High,0801007,H,60.96,59.5,"$50,197","$49,652",,,,,"$89,935","$84,370","$7,155",N/A,$462,N/A,"$1,375",N/A,$212,N/A,"$8,530",N/A,$675,N/A,"$9,205",
2019,Berkeley County School District,Hanahan High School,0801008,H,44.76,46.6,"$54,319","$53,961",,,,,"$89,935","$84,370","$7,881",N/A,$426,N/A,"$1,412",N/A,$455,N/A,"$9,293",N/A,$881,N/A,"$10,174",
2019,Berkeley County School District,Berkeley Elementary School,0801011,P,78.83,74.9,"$48,372","$48,851",,,,,"$89,935","$84,370","$6,902",N/A,$861,N/A,"$1,262",N/A,$465,N/A,"$8,164",N/A,"$1,326",N/A,"$9,490",
2019,Berkeley County School District,Berkeley Middle School,0801012,M,62.67,56.8,"$49,992","$48,825",,,,,"$89,935","$84,370","$6,173",N/A,$479,N/A,"$1,258",N/A,$394,N/A,"$7,431",N/A,$874,N/A,"$8,305",
2019,Berkeley County School District,Boulder Bluff Elementary School,0801014,E,72.35,73.9,"$50,550","$47,821",,,,,"$89,935","$84,370","$6,904",N/A,$867,N/A,"$1,225",N/A,$447,N/A,"$8,130",N/A,"$1,314",N/A,"$9,444",
2019,Berkeley County School District,Cainhoy Elementary School,0801015,E,90.86,92.8,"$53,675","$47,623",,,,,"$89,935","$84,370","$10,295",N/A,"$1,110",N/A,"$1,712",N/A,$846,N/A,"$12,006",N/A,"$1,956",N/A,"$13,962",
2019,Berkeley County School District,Cross Elementary,0801016,E,86.58,84.7,"$52,177","$51,849",,,,,"$89,935","$84,370","$8,822",N/A,"$1,182",N/A,"$1,210",N/A,$767,N/A,"$10,032",N/A,"$1,948",N/A,"$11,980",
2019,Berkeley County School District,College Park Elementary School,0801017,E,77.43,77.9,"$48,670","$46,591",,,,,"$89,935","$84,370","$6,789",N/A,$887,N/A,"$1,224",N/A,$501,N/A,"$8,013",N/A,"$1,388",N/A,"$9,400",
2019,Berkeley County School District,J. K. Gourdin Elementary,0801020,E,91.74,87.7,"$47,335","$52,452",,,,,"$89,935","$84,370","$14,363",N/A,"$1,673",N/A,"$1,403",N/A,$842,N/A,"$15,766",N/A,"$2,515",N/A,"$18,281",
2019,Berkeley County School District,Hanahan Middle School,0801021,M,48.03,49.4,"$50,640","$49,996",,,,,"$89,935","$84,370","$6,471",N/A,$471,N/A,"$1,158",N/A,$303,N/A,"$7,629",N/A,$774,N/A,"$8,403",
2019,Berkeley County School District,Westview Middle School,0801022,M,51.39,48.9,"$55,702","$54,212",,,,,"$89,935","$84,370","$7,398",N/A,$342,N/A,"$1,277",N/A,$118,N/A,"$8,674",N/A,$461,N/A,"$9,135",
2019,Berkeley County School District,Sangaree Elementary School,0801023,P,74.74,73.7,"$46,155","$49,089",,,,,"$89,935","$84,370","$6,961",N/A,$920,N/A,"$1,301",N/A,$772,N/A,"$8,262",N/A,"$1,692",N/A,"$9,954",
2019,Berkeley County School District,H. E. Bonner Elementary,0801024,E,73.76,70.5,"$53,170","$50,933",,,,,"$89,935","$84,370","$6,456",N/A,$741,N/A,"$1,339",N/A,$566,N/A,"$7,795",N/A,"$1,306",N/A,"$9,101",
2019,Berkeley County School District,Sedgefield Middle,0801027,M,74.2,70.8,"$49,138","$45,655",,,,,"$89,935","$84,370","$6,392",N/A,$956,N/A,"$1,319",N/A,$502,N/A,"$7,711",N/A,"$1,458",N/A,"$9,169",
2019,Berkeley County School District,St. Stephen Elementary School,0801028,E,88.49,88.1,"$49,470","$49,444",,,,,"$89,935","$84,370","$8,115",N/A,"$1,253",N/A,"$1,426",N/A,$889,N/A,"$9,541",N/A,"$2,142",N/A,"$11,682",
2019,Berkeley County School District,St. Stephen Middle,0801029,M,88.48,86.9,"$56,114","$53,292",,,,,"$89,935","$84,370","$11,300",N/A,"$1,667",N/A,"$1,659",N/A,$792,N/A,"$12,960",N/A,"$2,459",N/A,"$15,419",
2019,Berkeley County School District,Whitesville Elementary School,0801030,E,67.71,59.4,"$49,303","$45,754",,,,,"$89,935","$84,370","$5,925",N/A,$621,N/A,"$1,223",N/A,$497,N/A,"$7,147",N/A,"$1,118",N/A,"$8,266",
2019,Berkeley County School District,Westview Elementary,0801031,E,54.5,55.6,"$48,397","$46,183",,,,,"$89,935","$84,370","$6,634",N/A,"$1,024",N/A,"$1,218",N/A,$830,N/A,"$7,853",N/A,"$1,854",N/A,"$9,706",
2019,Berkeley County School District,College Park Middle School,0801032,M,74.58,73.8,"$49,508","$46,522",,,,,"$89,935","$84,370","$6,834",N/A,$848,N/A,"$1,217",N/A,$552,N/A,"$8,051",N/A,"$1,400",N/A,"$9,451",
2019,Berkeley County School District,Marrington Elementary School,0801033,E,9.67,15.7,"$49,047","$49,253",,,,,"$89,935","$84,370","$6,585",N/A,$399,N/A,"$1,269",N/A,$358,N/A,"$7,854",N/A,$757,N/A,"$8,611",
2019,Berkeley County School District,Marrington Middle School Of The Arts,0801034,M,23.97,23.2,"$54,241","$53,464",,,,,"$89,935","$84,370","$7,590",N/A,$589,N/A,"$1,215",N/A,$331,N/A,"$8,806",N/A,$920,N/A,"$9,725",
2019,Berkeley County School District,Howe Hall Arts Infused Magnet School,0801036,E,24.52,25.0,"$56,612","$55,394",,,,,"$89,935","$84,370","$7,682",N/A,$644,N/A,"$1,234",N/A,$419,N/A,"$8,917",N/A,"$1,062",N/A,"$9,979",
2019,Berkeley County School District,Macedonia Middle School,0801037,M,63.59,63.8,"$49,636","$48,934",,,,,"$89,935","$84,370","$7,417",N/A,$988,N/A,"$1,382",N/A,$525,N/A,"$8,799",N/A,"$1,513",N/A,"$10,311",
2019,Berkeley County School District,Sangaree Intermediate School,0801038,E,69.94,64.4,"$46,540","$45,863",,,,,"$89,935","$84,370","$5,877",N/A,$469,N/A,"$1,195",N/A,$217,N/A,"$7,072",N/A,$686,N/A,"$7,758",
2019,Berkeley County School District,Devon Forest Elementary School,0801039,E,75.05,70.7,"$49,249","$48,365",,,,,"$89,935","$84,370","$6,392",N/A,$706,N/A,"$1,246",N/A,$477,N/A,"$7,638",N/A,"$1,183",N/A,"$8,821",
2019,Berkeley County School District,Mount Holly Elementary School,0801040,E,75.77,73.9,"$49,511","$48,696",,,,,"$89,935","$84,370","$6,045",N/A,"$1,034",N/A,"$1,219",N/A,$667,N/A,"$7,264",N/A,"$1,701",N/A,"$8,965",
